39600	5	21921
10235	3	26031
40208	3	31513
32872	3	26504
16912	1	22510
36687	5	17775
24149	7	25596
34636	5	21782
25869	5	16612
17268	9	26689
7527	3	25945
39557	3	9642
25819	5	27521
13085	9	30707
12078	3	4990
29329	3	7331
561	1	22522
30000	3	31467
31953	9	32792
28260	7	39044
9503	3	23317
3642	3	9494
2697	5	4815
17169	5	2628
36693	5	182
6318	5	13227
32774	3	5804
18923	4	29527
24980	5	196
3166	5	37549
35307	1	11963
3515	10	20405
2060	3	7366
256	3	32105
7220	3	30274
6154	9	36897
25930	5	25809
12338	3	28797
22184	8	22187
6883	3	40708
11881	9	7062
29925	3	20346
3548	5	24970
20514	3	20520
13100	7	18030
259	5	35171
31550	3	33646
40660	5	33742
18588	5	22637
35873	5	17382
4070	5	36929
27640	3	20748
34569	9	36972
7655	3	10647
20264	3	18418
40101	9	27241
18616	3	1134
345	4	23903
27521	3	19862
3549	0	33293
38361	7	33300
39693	1	596
25543	5	38247
26411	1	1904
20561	3	27357
4751	3	38644
40938	3	29498
17815	8	20620
20502	5	22201
13681	3	4369
7891	4	6882
27106	5	31771
16006	2	23708
1425	7	18964
26172	5	16451
7600	2	34483
24996	5	34693
27754	1	28663
5209	5	39990
17464	3	33407
36177	5	13224
5184	5	19639
31699	9	39490
10732	5	6687
22475	5	33369
32827	9	25448
11521	5	4967
5497	3	35520
31966	3	2121
15049	3	2517
27464	3	33808
35824	3	6940
2659	5	10179
6225	3	11444
5105	3	40640
38130	3	27801
2770	9	13032
37910	3	25461
3200	5	16758
13170	3	25215
5559	8	21658
32617	9	15618
18218	3	28845
48	5	21953
28852	5	12094
37610	5	33613
31786	5	19488
32783	5	35007
27212	3	4325
38851	5	1731
13032	1	39017
33085	4	26749
36272	3	9671
27805	3	17139
730	3	5804
25796	5	15157
22823	5	4455
1150	3	3973
7834	5	18586
27862	3	7731
18191	3	32838
39159	5	3731
33845	8	14077
26182	5	38198
11270	3	39971
14351	3	39728
38274	3	22960
9217	9	35089
39481	3	39802
38554	5	37370
29244	3	12168
21004	5	23289
12451	5	27982
37606	3	19349
6670	5	20455
18345	5	12530
20641	3	753
25668	8	6210
21941	5	2929
12189	3	10058
19447	3	4082
18196	3	4702
24749	5	30673
16643	9	31438
9181	5	33613
13805	9	23914
23598	5	170
28424	7	1182
5566	5	30210
3785	3	26038
16396	5	11397
4082	5	21295
14550	9	4683
25259	5	39838
25070	5	30234
16354	5	36001
12128	5	14955
21182	1	39271
27180	5	32112
40774	9	20171
10986	8	33109
12232	5	14792
20772	5	12992
18821	5	40603
17402	5	21570
20190	3	13145
1326	3	14818
21309	8	19523
10261	5	17079
9695	3	29629
39278	3	4511
6014	5	7214
1701	5	245
11287	3	35734
19259	9	38114
8071	3	38079
26668	9	12599
13215	9	40626
40491	1	38927
7316	5	22161
13494	3	24172
18501	3	25329
27713	3	23325
15034	4	8590
20256	5	24046
24111	4	7228
32461	5	26343
29463	5	5566
32487	3	22783
39957	3	24664
33774	5	37698
8955	9	9022
29875	4	7756
16960	8	23163
21761	3	23179
6423	3	26173
21914	2	34629
34505	4	4793
38360	4	12266
40844	8	25049
27686	5	25263
2260	3	10490
29917	3	26694
21840	3	11789
8334	3	29757
17811	3	37761
3898	3	4702
17317	3	8603
39116	3	13494
38762	5	4099
11203	5	16376
20759	3	19538
36074	5	23886
11708	5	33481
33049	1	11582
34603	9	30479
29151	3	7888
36165	3	19533
24709	5	3246
5452	5	23659
1261	9	39537
1154	3	26314
9040	3	33188
13571	3	9646
9913	9	31383
5974	3	3116
15758	3	30075
6506	5	18846
6823	3	36449
27396	3	16345
39168	3	26622
38078	5	3609
553	5	27676
8027	3	20748
26146	5	28003
16412	3	19806
25173	3	33874
29047	3	16364
34756	7	7202
37069	5	11102
29630	1	6102
59	3	29475
21093	4	11572
18286	5	24151
11253	3	39285
5241	3	13664
21017	5	37421
7417	10	5554
21449	5	28348
35608	1	26994
4051	3	18937
40741	5	37168
20141	5	24664
14766	3	40104
14222	10	13678
28619	3	12502
16532	4	37210
31313	9	31308
5594	3	20457
9076	4	29065
19259	9	33929
4703	9	5545
26707	3	7785
34054	3	19806
32943	5	10478
26004	3	6293
27579	3	4079
15560	3	17939
9600	5	24892
17773	3	25153
8509	9	11107
27846	5	11456
26815	3	17961
32344	5	22835
19266	3	17584
17232	2	21925
23670	3	21140
30876	5	21222
8779	9	33727
16002	3	5258
11117	9	1502
33282	3	8954
21042	3	2547
13988	5	31959
328	9	40440
1743	3	29007
36452	1	30497
30957	3	8141
35617	3	7675
15091	3	9494
33904	3	32872
25028	5	21509
19072	5	13987
5171	5	20435
10473	2	11853
30088	3	22632
16378	5	510
8081	5	12827
20762	5	10910
24968	5	12132
22400	5	16998
15481	9	12018
30196	5	19443
40180	5	16776
40053	9	12648
12444	3	36901
8506	5	26893
25194	3	8412
10247	3	40453
23523	1	29148
27795	3	1395
20680	5	36275
20000	5	40569
35907	3	34101
22292	3	436
19943	3	38644
13611	3	39488
19704	3	39699
34590	0	40938
3829	9	22846
2754	9	35492
2762	5	19537
26551	3	5254
20219	5	40001
8135	2	20478
10620	0	25414
15240	2	20328
31453	1	39177
38168	9	33627
39736	3	21268
22500	5	802
9904	5	4216
9738	9	31281
22294	10	20256
9555	1	40321
9021	9	32898
24137	5	22916
40348	3	18037
19918	5	12609
24184	5	21082
21984	5	38360
9337	3	13376
39896	3	11407
12268	3	22428
3515	10	32174
27387	5	20927
22774	3	24531
18051	5	18364
28377	3	669
15018	9	432
16003	3	31456
20791	2	3821
19502	5	10655
16770	2	35158
26659	3	5310
17155	5	22456
3690	3	5791
10713	3	14851
36620	3	7359
17529	3	20023
17163	3	5804
16267	3	19761
366	5	17135
27559	3	17156
7579	3	17479
32242	3	35866
12359	2	33301
23994	5	11030
230	4	5476
13717	3	32092
21673	5	40334
11611	3	5490
1490	3	22350
13583	2	8875
34965	3	7297
29765	1	14087
30215	5	26549
16643	3	12216
7767	3	26275
7331	5	3291
6288	5	1044
25023	5	38028
34734	5	24657
31425	5	18959
4315	3	35551
35227	3	5729
14689	2	15538
14242	3	3929
38002	7	22063
23035	5	10844
40399	5	25601
40682	1	10927
27252	3	40646
20667	5	18824
21199	5	21627
31405	5	26143
7239	10	23406
23033	5	4856
10590	3	3101
23690	5	17393
22699	5	21987
7771	7	33300
33134	9	38491
38338	3	38644
18161	3	4325
37147	5	39863
17239	2	3511
20148	3	3531
12418	9	10645
4583	9	37393
5113	3	23718
79	3	31164
3442	3	34782
3113	3	36377
18286	2	16006
19507	3	26632
15159	3	31513
37383	3	18937
22585	3	31588
33006	3	18523
8306	3	436
21239	3	30666
8023	1	5308
4487	3	1235
25335	5	17439
30712	3	2054
32992	5	23806
5799	3	8179
9957	3	26988
31452	3	7331
3600	9	15132
21509	5	27805
16663	5	28040
1961	3	14940
36202	4	33681
2481	5	26095
15714	3	30900
25076	3	10490
26550	9	30671
12927	5	14429
1149	3	40811
20965	5	25346
15225	5	7045
4845	3	18389
39362	3	7754
16977	5	7635
12972	3	13259
26817	5	40121
23814	5	39929
34040	3	17698
5156	3	7331
3499	5	9808
18435	5	4911
20388	5	37521
5579	3	8846
13973	5	21749
24011	3	21394
2744	3	25660
24863	8	22176
25760	5	23496
4213	9	35261
37536	1	5839
18823	3	1297
19938	3	3116
16567	9	38411
28598	3	28603
36940	5	19350
9555	1	17501
38684	5	37219
21902	5	22098
12670	5	24876
21260	8	7391
29616	3	1818
1297	8	18830
28892	3	23053
19104	3	3653
8989	5	5483
2253	5	5893
11410	3	37047
30556	3	3206
3483	3	6129
23322	5	40681
7869	2	14499
24404	3	35779
555	3	93
22894	9	31670
18625	5	9810
11003	3	30660
27923	5	33433
4297	3	21914
18327	3	1393
34638	3	20488
18460	5	4116
38798	3	16625
36857	5	28799
16785	3	31306
1297	5	16346
1829	5	40415
15366	5	18235
11306	3	38079
14322	3	34830
16454	5	23963
34144	3	25059
8253	4	25746
4524	5	26112
11853	5	2288
24763	5	23756
16311	9	38180
32457	5	20571
23985	5	10034
9157	3	36458
20166	5	6189
4573	5	39668
5789	5	25512
29163	3	29000
27805	5	9991
98	5	22709
34031	5	9937
22425	5	12856
13773	3	26749
789	5	10821
13445	3	13664
14373	5	3951
8507	3	33731
21410	5	32758
20575	3	21914
38933	9	7261
16451	5	26174
19291	9	3942
10164	5	20712
34135	9	33151
13662	4	14659
12319	5	15955
16440	5	21298
7088	3	13011
31930	3	4364
14133	5	24028
33476	4	6882
35084	3	16857
4777	5	10529
21229	3	12028
25237	1	14126
40681	5	22444
20381	5	2034
21332	3	21914
9603	5	3550
16168	2	35847
34590	0	37600
28525	3	37076
27535	4	26749
37363	3	36973
39332	5	20923
5993	3	14207
40474	9	34874
19402	5	40458
7724	5	25230
23992	5	15022
5969	3	12652
28941	3	11638
18050	5	40070
9104	3	899
34135	9	14802
22981	5	12686
21466	7	3805
23435	3	26378
8105	9	26296
33278	9	33182
38427	4	4385
22244	9	3835
32465	5	18990
14968	5	4257
25207	5	23814
34586	5	24790
4388	3	5804
10048	3	39968
35402	4	29527
32448	3	21939
31172	9	33479
4375	7	4967
22850	3	4733
24076	3	29512
26232	5	38045
32885	3	7505
37241	6	11581
13204	3	11970
10422	3	3306
8275	1	18936
1662	5	38242
21430	3	29498
23053	3	23083
39066	7	15339
2754	9	12336
33525	5	34085
31467	5	36084
7758	7	33300
486	5	19441
25907	3	24999
13247	5	3364
22810	5	458
12283	5	13537
35956	3	5198
11284	5	33308
25841	5	11364
23937	3	14459
2158	3	6277
16486	7	15339
26274	5	23085
8862	4	29065
24847	7	37674
571	3	29461
23985	3	1437
15979	5	16676
31243	9	17023
34483	2	11581
40831	3	39329
30832	3	1990
24250	5	40125
34304	9	3315
38649	1	7820
37844	5	39832
27063	1	32204
6629	3	18728
30678	9	29677
642	5	9005
909	5	21363
24173	3	22680
12055	3	15554
9464	3	40337
19058	3	15972
7041	3	16900
39225	5	17560
537	3	38644
6274	4	23197
27625	3	9065
25920	5	3782
607	3	10490
37655	3	38644
3961	8	22460
1964	3	27710
35968	9	10031
22863	5	4705
5461	9	31242
21415	5	39646
9416	5	19099
31157	3	32781
29205	3	21731
20104	5	17132
36903	3	36591
8290	1	30458
2357	3	37232
8854	3	27303
24610	5	1612
4028	5	25197
2891	5	39140
32879	3	2713
16279	9	6051
35807	4	9530
15801	5	30098
10117	0	10799
34996	7	25865
16395	3	18896
13476	9	40490
6803	5	25236
23226	10	1989
27633	3	25584
32469	3	32802
40818	5	10396
39140	5	36836
27425	5	5624
15801	3	27534
16643	9	16629
11114	3	39699
12659	2	13412
3543	5	27816
37830	3	21312
29816	3	14878
34067	5	2041
9405	3	29052
7408	9	27527
23212	5	20109
24271	3	22150
2842	1	17626
5858	3	8503
14233	3	30667
2213	3	5012
19078	5	13536
5298	3	29954
546	8	4846
6108	3	4278
0	5	18778
8634	5	27268
15976	3	7649
11251	5	40021
17875	3	11624
18004	5	24704
8380	3	38173
31416	3	22029
23322	5	2607
105	3	436
3525	5	20837
34605	5	39480
684	3	34222
405	3	21090
34638	5	17382
23767	10	12049
22391	3	8954
36202	4	14137
4796	7	33300
23794	3	23777
25147	5	37318
23579	3	30733
3805	5	21658
33741	3	19492
9959	9	30933
40720	3	12988
19096	2	19097
18931	3	8769
4626	7	33300
1700	9	13136
11497	2	13173
9924	3	32990
10803	3	6799
23112	5	28269
5808	3	8720
14847	5	27796
25448	9	29588
18491	3	38435
11740	9	3353
38449	5	10792
15436	0	7677
18373	3	82
4129	3	781
29288	5	8522
8478	5	19611
38045	5	26232
31234	3	7447
8680	1	5299
18745	5	35473
14981	3	21060
20103	3	36246
22150	5	25121
16357	5	28796
34590	0	31335
36124	5	27784
18769	5	1734
14473	3	29645
23339	8	18596
37151	5	15609
7944	4	2330
7463	5	4355
18607	5	32301
25830	3	24007
14807	3	5463
22685	3	22391
25289	3	4702
361	7	6974
35757	3	9107
4470	4	40159
2326	5	1866
704	3	12397
34589	3	35480
11885	3	18279
24341	3	13779
34266	3	9645
3515	10	13453
5492	4	29065
30113	5	19162
5488	1	9216
12002	3	25717
32858	5	4437
23362	5	6850
7857	9	4855
29186	5	5566
9686	3	32062
23262	5	9432
14374	3	38731
39383	9	10411
3042	5	8588
23476	3	27926
4325	5	11900
30300	5	18049
6518	9	3158
9723	5	15655
165	3	22532
39039	3	20621
16577	3	2526
21813	5	19105
2428	3	28336
15673	3	29098
25837	3	36466
28898	3	39626
20961	5	24386
28979	5	21376
29198	5	10733
20785	3	20791
20399	5	11834
6383	5	9105
20244	3	20246
5461	3	35827
4701	1	39242
16985	5	39693
36453	3	5907
34182	5	33924
31990	3	3758
8445	5	3611
16357	5	38045
24965	5	24758
4843	3	26173
25506	7	4423
22370	5	18113
8683	5	16375
18654	9	3706
25905	4	39754
20504	5	16166
10196	5	18117
32890	1	3022
37383	5	7749
35438	3	11665
1288	3	10373
31851	9	31830
16092	4	2148
17998	5	12476
15372	5	13566
24118	3	3078
26139	5	13139
13165	0	4816
29297	3	25365
25746	1	34068
34447	3	37441
20971	2	18766
13028	3	4564
37594	3	25722
40055	7	33300
29096	3	8399
17036	5	11789
14721	9	11478
23767	1	6801
36801	3	20942
18442	3	19798
15675	5	2097
14124	3	25345
17482	5	11668
15588	3	13597
14231	5	22268
23955	9	13959
24776	7	15339
22625	1	2997
6551	7	33300
18581	5	27022
16286	5	40148
31597	1	35708
38231	5	39020
30271	3	4125
31012	9	21598
3882	3	5804
22241	5	29116
8456	3	27523
7935	5	25660
1960	3	21250
11348	3	27737
30871	9	30870
2788	8	22036
7216	3	14063
19808	3	6206
24433	9	34356
5262	3	19362
36855	5	9877
37229	5	16672
3306	5	22171
31651	3	22632
10490	5	29022
33297	3	5886
35110	9	6517
25940	1	2414
38608	3	3209
32280	5	39166
19174	3	17981
6794	3	24303
23075	5	14459
20879	9	10206
25533	9	30921
18357	5	35697
1338	3	33490
12907	2	8284
34352	5	22474
33391	7	18258
13714	5	14723
10974	5	35404
808	4	31517
4440	5	20565
18213	8	30711
34712	3	4702
21453	5	8581
7357	3	14942
18359	7	33300
18764	5	15847
7140	3	40616
38300	5	8565
17162	3	39173
34131	5	40113
38708	5	18873
3992	3	31359
32767	3	9537
22146	5	6736
37643	3	555
30196	5	19445
8957	5	25490
22625	1	5959
20925	4	6882
27170	9	5914
3255	9	10342
12845	3	27021
21982	5	21085
7791	3	17795
29103	3	21540
30212	3	3625
20559	5	25445
603	5	3895
14254	3	12805
10645	1	34354
10620	0	32191
26374	4	14644
24366	3	2890
22883	3	25813
29458	5	19646
32655	9	35173
15904	8	18596
36884	5	24303
27857	3	33487
25037	5	34926
27734	3	22525
36741	5	16160
4305	3	34770
19762	3	6129
16915	5	40428
29939	3	29895
38326	5	9412
8242	3	32189
3322	9	9008
35528	5	34716
14056	2	23782
22954	5	22246
40187	3	2965
937	5	29908
4604	3	5853
14003	5	21721
17811	3	12330
27400	5	25678
18448	3	13769
39661	5	14747
8582	5	2731
15536	5	35378
1675	3	40476
26565	3	38045
9493	3	36385
7164	9	31847
7156	5	8280
17475	5	37415
26728	5	19337
32126	3	33034
23282	3	5671
14173	3	38079
2902	5	11288
20704	3	17947
38650	3	20748
13147	3	36397
26365	5	14676
3832	5	12527
11851	3	1185
20372	3	628
40293	5	12189
898	5	12579
5379	3	13668
21454	5	7122
15301	4	13773
4451	1	35551
34892	9	26283
22677	5	10748
26055	3	22804
27037	3	3976
2888	3	9783
12948	9	16584
12995	1	38446
34650	9	33820
31619	5	25775
38983	9	19066
15836	9	14978
12528	5	22399
12651	3	21090
19999	5	11132
26652	3	23091
39966	5	1388
17320	5	19636
19315	3	17551
346	10	27360
24666	5	39204
29364	3	29383
3664	5	9446
25049	3	24708
14106	3	2830
40685	5	24750
25189	5	1434
23428	2	26771
3362	9	33824
5263	5	37458
6958	3	93
29473	3	22017
38509	3	3675
11644	3	21028
38549	9	32643
15726	5	4615
36396	5	19277
31527	5	9498
19364	4	9998
21014	2	40596
24990	3	35192
13988	2	12359
6385	2	9840
9989	1	40923
23581	3	23584
7096	9	30710
9215	10	20034
17850	3	669
23775	5	5754
10219	3	38696
29022	3	27622
8571	5	15266
10487	8	23087
3515	10	4255
16647	3	17285
13125	7	7416
21914	2	20954
35154	3	32275
25484	8	25693
32562	7	37286
35676	5	21901
39321	5	22507
10678	3	35788
5454	9	38675
40857	5	5594
3807	9	4156
26158	3	1856
34590	0	16686
39833	1	5882
6018	5	10966
20984	5	23773
18335	5	19212
32475	5	26073
36677	5	9405
34771	3	27302
33033	3	36876
17955	3	7283
29330	3	31145
5928	7	11648
40221	1	26499
14951	5	2311
8389	4	11572
30856	3	27210
12202	9	35144
16387	3	27745
37874	3	20069
33892	3	21514
40210	3	720
27132	5	590
39787	5	6739
35839	3	33917
26691	1	10226
8950	5	14117
38995	3	24664
31680	9	29496
33093	5	25730
16375	5	23971
21407	3	4364
19980	5	27534
7666	3	4079
10898	3	13719
28654	3	8866
346	10	27101
36088	9	24353
40821	3	27271
18821	5	4869
27910	5	27967
39515	3	38644
24446	7	17655
38541	9	15329
40924	3	27622
33662	9	18240
37161	3	1393
15276	9	22868
24000	3	21222
9346	5	20936
25419	3	5425
24576	4	6882
18441	5	37830
4576	3	8115
3177	3	13840
20648	5	37257
37049	3	35669
13765	3	15970
17975	5	37487
7447	3	8018
33968	3	1049
36730	4	2021
13202	5	18016
20200	3	6461
25380	5	3764
24718	5	37699
24793	3	20141
18616	5	25013
36315	1	17466
31653	3	9633
27300	5	21725
40796	3	5801
1259	5	3788
26945	3	15345
16933	5	33941
39143	3	35217
40329	3	9927
20267	10	33283
10804	3	26251
16200	3	23956
346	10	30450
37542	3	27885
18530	5	6945
30291	3	19266
21788	3	20099
31952	3	669
35625	3	9646
31950	5	16360
3549	0	17333
38404	5	12945
26113	5	31045
29591	3	17479
38288	5	37965
39607	3	35361
32559	5	14763
7341	2	11903
23135	5	2060
36576	3	9898
20584	3	40466
16195	2	6385
38741	7	25144
22679	3	28397
280	3	24385
25801	5	29896
2214	4	29527
20316	3	23040
10084	5	29669
36232	7	33300
25780	5	21587
37981	5	22275
9822	3	13145
3897	9	1699
35973	5	31123
34463	3	10618
19181	3	5259
35550	3	32336
35953	5	4200
39110	3	15743
3466	9	12016
39166	5	5709
6468	3	20971
9992	5	22475
13727	3	4403
13287	5	22795
17426	5	18952
27055	9	21461
23049	9	16260
38992	3	36610
37013	9	16517
10718	3	3116
25955	5	17326
25787	3	11551
18591	5	33505
12880	3	16451
31170	3	16132
15281	3	36521
21942	3	23066
24219	5	26299
15193	2	23708
15062	9	38047
29875	5	21103
15678	3	8424
25246	3	25241
28953	5	32544
6796	5	19846
472	3	36775
4481	3	13969
33666	4	27119
24229	5	9298
26342	3	1856
22418	3	20101
1529	3	38079
38571	3	3363
20655	5	39822
36741	5	39133
21601	3	8345
21862	5	8634
35026	5	23944
4537	1	38331
38212	5	16068
15139	5	22179
27826	5	18314
19301	5	9073
9896	5	19319
3306	5	24986
560	9	31092
17835	3	14191
26404	4	40620
4596	3	37159
33137	5	22537
31086	9	6707
8870	5	36587
1151	3	30451
35524	3	8471
4515	5	18426
66	9	2208
30259	5	20048
28363	5	32658
16454	5	27520
4453	3	22872
33278	9	1540
14672	3	25385
328	9	2099
24068	2	21913
14563	5	20303
38659	3	10367
1980	5	8550
12322	3	22596
4895	3	39303
38014	3	5425
31414	8	25932
5124	3	30221
37897	9	34376
29995	9	33277
21693	5	1867
346	1	34536
38635	3	36920
11880	3	8017
40009	3	35608
34612	5	19542
12483	3	25722
21540	5	13613
21084	5	40811
32147	3	3929
15362	5	993
3631	5	29625
4557	3	32936
354	3	30538
7826	5	7537
28190	1	21849
9142	3	36670
7765	5	24450
11814	3	37307
1336	5	24501
32127	3	6800
9099	3	2890
20540	5	8641
19512	5	16400
23640	3	23875
26885	3	32476
11466	5	19006
3858	1	30927
23267	5	12745
6769	4	174
30814	3	30221
5274	3	5804
23022	5	3174
3515	10	17106
37285	3	35438
29658	3	13719
8206	3	25959
18029	1	21186
30759	3	7649
20435	5	13025
31132	5	24204
15156	9	26641
21964	3	35547
35862	10	36854
12367	4	6882
7500	5	36747
15405	5	31203
6167	5	28057
25090	5	15321
34835	5	17387
18187	5	4783
25125	3	18329
1499	5	18087
19661	5	37746
30369	3	7059
27154	3	22440
7443	1	27514
22855	5	40163
15808	3	8485
36427	3	39811
27792	4	40620
9392	5	29925
24090	5	24908
18992	3	22972
25705	10	20844
15447	2	15081
1349	3	20873
11023	5	1370
34678	3	23871
8056	5	1742
37234	3	40509
35704	4	31674
39394	3	18370
841	1	5414
21529	3	38079
32271	5	20765
5231	3	33823
25101	5	38602
3943	1	22346
2761	3	38069
12942	5	35475
3515	10	35084
38037	3	25813
12251	3	17660
15607	3	7244
9497	3	12978
8126	4	3051
16556	5	13993
8973	9	22542
24672	3	6806
22185	3	31192
27732	9	24397
33844	3	32094
18579	5	16778
1192	9	13618
28279	3	18016
27632	5	18755
25103	9	36787
35353	5	40876
8783	3	5804
19712	5	22395
18229	5	37639
25981	1	27612
2470	5	26942
20336	3	20335
1700	9	29955
22785	5	24180
7332	5	21556
38354	5	23352
1940	9	2968
23643	3	17820
39260	3	5463
37879	3	36397
14016	3	11976
23433	5	38454
34590	0	3595
959	1	26373
16502	3	21090
34499	3	14966
18471	5	20670
34728	5	6612
29845	3	6489
33671	1	547
3451	9	38241
2006	3	25262
15980	5	3319
13609	5	34352
39871	3	37746
12628	5	24124
15983	5	2017
17946	0	3409
14105	3	26670
29407	3	1753
37869	3	29097
39820	3	18838
40803	3	20805
25520	3	10490
20886	5	14323
33056	5	19123
20536	5	15833
39605	4	6882
3403	3	38063
35608	1	17795
18172	5	28789
6478	3	22619
19413	5	18323
12748	3	18765
26509	3	33364
3813	3	2442
6504	5	21556
8235	3	26640
32989	3	8891
10605	3	5853
28885	3	39585
13182	5	8881
26597	3	36971
33134	9	32944
7347	3	37890
5525	3	13841
136	3	40700
29314	3	5476
22065	3	16391
38016	1	16407
39459	3	39757
40128	5	13500
10216	5	11912
35648	3	39734
1899	3	15217
22773	9	9285
20251	4	17039
26521	5	22429
26339	3	16903
13171	5	13285
9527	5	6920
21617	5	18357
13333	7	37105
39019	3	7731
16625	5	19958
18861	5	35521
14200	2	17491
40053	9	37523
36690	3	11332
19731	5	14373
1173	3	21251
20212	3	35012
36419	3	40801
36618	3	39002
6936	3	14095
38086	3	31149
30308	3	35407
32275	5	21006
2536	3	33056
17392	3	23658
37013	9	28542
24893	4	29065
17657	3	11453
28348	5	35000
28593	3	6484
22751	8	8081
18928	9	2577
13090	3	20206
13775	3	34309
40192	3	4278
8346	5	1912
21570	3	21571
20106	3	20109
29473	5	38656
19441	8	17151
26172	8	26174
26209	5	39065
9588	3	22916
38754	5	23697
27048	5	26424
34455	3	36901
12562	3	8726
16309	3	5463
16493	3	29065
33895	8	36817
16389	5	40174
36962	5	9157
21616	5	4493
5867	9	446
9775	3	10490
29536	3	3818
884	7	18964
29538	3	2795
22906	5	21754
3877	3	13697
29179	3	29045
31578	3	30538
19593	3	19525
38974	7	33300
23860	3	23861
12319	5	37631
11849	3	22972
25527	1	38548
4053	9	4537
11026	9	4721
12141	1	15425
477	5	3971
17788	9	10729
15569	1	38832
37064	3	10490
14877	5	23885
16326	3	20199
10331	7	11648
15489	3	2189
21663	3	273
12315	5	20890
28334	7	18964
37076	1	7262
5320	9	35270
11381	3	30208
20937	3	20435
15436	0	8524
38070	5	21898
667	2	40260
1495	5	28830
21350	5	17327
3515	10	18455
18840	3	21361
1134	5	26500
7444	9	38100
29655	5	9840
15868	5	20535
9220	5	37093
16724	9	15752
12337	9	220
16433	9	23371
20014	3	26862
33722	5	25505
19154	5	36312
7852	3	2695
17287	5	24628
19763	4	31852
14922	5	22366
11066	7	812
5108	5	5469
7107	9	31185
8645	5	16073
19888	3	19859
16871	5	19462
27754	1	22935
18782	9	1229
34590	0	15879
22973	5	39332
15406	9	33875
6570	5	7120
20305	3	18515
4002	3	39133
26073	5	32475
7332	3	7263
36548	5	22809
32529	4	27381
18507	5	18381
11206	1	11926
26395	9	40325
31179	9	31175
28938	3	33176
22934	1	16884
40874	3	19587
14984	2	4530
4815	5	6811
34867	5	16938
42	3	32359
1042	3	30443
37589	5	17859
35586	4	6000
5164	4	40552
3520	8	22785
34749	3	24926
26037	8	27327
30143	3	32777
14011	5	14092
24332	5	21517
34918	10	28600
15423	5	26671
35282	7	31061
35081	9	35545
34577	5	36018
29146	3	555
15442	5	29913
23955	9	31764
36842	3	12330
18342	1	28564
27497	3	22349
6920	5	29357
20555	3	8954
12996	3	28895
14850	3	38815
18749	8	20866
11329	5	26219
8054	3	18100
17182	3	15505
10091	5	3699
33536	4	38511
15766	5	26714
39119	9	9229
9263	5	17220
22575	3	16816
7406	3	3929
7373	3	26292
16438	5	23545
32298	5	1845
7213	3	23724
18654	9	32243
34714	5	12083
33480	3	16857
10875	3	27277
15632	5	10165
18454	3	13200
28778	3	17900
21470	3	21372
23457	5	39930
22984	3	2888
4628	3	19289
2009	3	8211
33527	9	33526
22856	3	10371
40103	5	1932
8974	5	3366
26322	5	7811
11059	3	11896
7838	4	40620
13656	7	16999
13098	3	273
11417	3	15179
10271	3	35306
29592	3	9573
10888	9	4331
7782	3	33917
29704	4	30012
9555	1	16377
29633	5	23634
33948	9	40846
36857	5	36363
34334	3	4352
31236	3	32495
39327	1	34911
5689	3	27806
20353	9	141
10110	5	16534
4153	3	31455
2507	3	16470
19055	5	33641
20984	3	13438
8649	9	40805
3534	5	22780
26483	1	26420
36288	5	21102
12442	3	24068
34524	5	14780
20612	5	40215
38874	3	31963
33606	3	17003
20356	5	29239
38224	5	6474
32001	9	11293
39046	7	25596
6707	9	35646
15698	5	5301
8658	3	7872
20005	3	13043
38521	3	1756
40716	9	38723
398	3	13915
31904	3	11211
36517	3	14806
28581	1	25708
170	3	20577
11123	3	29007
23705	3	19798
1057	5	10719
36671	3	27759
953	4	6000
145	5	21210
29846	3	32190
32539	5	763
11496	5	6462
19427	5	28770
35404	5	10974
36667	3	29031
18187	5	23003
22497	5	18068
21061	5	40559
25526	3	9494
38512	9	13299
38674	3	35365
35150	9	1723
20109	5	26500
24678	5	25796
23124	3	23128
25896	5	38345
24531	5	3514
5419	5	10350
5685	5	20572
3443	3	39665
28542	9	30
25705	7	35771
23994	5	12176
15649	8	20927
17463	9	11577
17783	3	38624
33134	9	20353
9156	1	40138
36976	3	12662
39049	7	24394
12100	5	12670
40931	5	37389
35149	5	40148
15576	9	35654
10883	4	10833
35402	3	37409
6707	9	30968
38356	5	11908
22214	5	15362
22807	5	20281
30714	3	7649
32496	3	5953
6751	3	11558
24353	9	14513
39646	5	21415
30415	3	9637
19585	3	40729
17765	3	38817
3885	5	25121
38947	5	18818
33561	9	7593
34651	1	26650
25442	8	5858
28956	3	22132
19865	1	28797
16270	3	38173
13677	5	22271
21664	3	38079
38050	3	6172
21680	4	4966
31960	3	20246
27782	5	25615
25261	4	26749
39464	3	34188
21728	5	29365
8212	3	20908
1701	5	5815
31520	7	13890
25808	5	11897
24988	5	27397
11649	3	38079
12396	3	26173
12032	9	16112
25114	3	38644
19666	5	23949
2702	9	12675
2239	3	15549
12361	5	25264
31136	9	20076
5414	5	20041
40372	9	38516
32162	7	25596
2772	8	25860
25092	5	10273
40712	3	31029
19720	5	19062
25693	5	10843
13320	7	35771
37706	1	26363
15969	5	26134
27705	5	38020
3725	4	39409
1234	5	3214
23427	9	27053
27170	5	10075
1731	5	20306
9979	2	17193
37211	3	37861
8902	3	4278
4159	5	33895
20887	8	20898
29320	4	30508
6911	3	24172
17551	5	3924
3515	10	14564
14763	3	2094
13143	3	4702
40053	9	9198
10049	3	25474
